회원번호,오전,오후,저녁,총방문수,오전방문율,오후방문율,저녁방문율
392584832,21.0,29.0,1.0,51.0,0.41,0.57,0.02
393373632,1.0,5.0,0.0,6.0,0.17,0.83,0.0
393429312,4.0,5.0,1.0,10.0,0.4,0.5,0.1
393733696,0.0,1.0,0.0,1.0,0.0,1.0,0.0
394984640,13.0,9.0,7.0,29.0,0.45,0.31,0.24
395094144,19.0,7.0,5.0,31.0,0.61,0.23,0.16
395444928,0.0,0.0,2.0,2.0,0.0,0.0,1.0
395977600,1.0,3.0,1.0,5.0,0.2,0.6,0.2
396588224,0.0,5.0,0.0,5.0,0.0,1.0,0.0
396738560,0.0,1.0,0.0,1.0,0.0,1.0,0.0
396788672,0.0,1.0,1.0,2.0,0.0,0.5,0.5
396996544,0.0,1.0,1.0,2.0,0.0,0.5,0.5
397441984,1.0,10.0,1.0,12.0,0.08,0.83,0.08
397685120,2.0,3.0,0.0,5.0,0.4,0.6,0.0
399231168,2.0,9.0,14.0,25.0,0.08,0.36,0.56
399615360,0.0,0.0,1.0,1.0,0.0,0.0,1.0
399804672,5.0,14.0,0.0,19.0,0.26,0.74,0.0
399860352,0.0,2.0,5.0,7.0,0.0,0.29,0.71
399893760,2.0,0.0,0.0,2.0,1.0,0.0,0.0
400959104,0.0,3.0,0.0,3.0,0.0,1.0,0.0
401462080,7.0,19.0,0.0,26.0,0.27,0.73,0.0
401528896,0.0,0.0,1.0,1.0,0.0,0.0,1.0
401603136,0.0,2.0,0.0,2.0,0.0,1.0,0.0
401707072,4.0,11.0,1.0,16.0,0.25,0.69,0.06
401781312,14.0,26.0,4.0,44.0,0.32,0.59,0.09
401801728,1.0,20.0,3.0,24.0,0.04,0.83,0.12
402139520,0.0,5.0,2.0,7.0,0.0,0.71,0.29
402490304,1.0,0.0,0.0,1.0,1.0,0.0,0.0
402492160,0.0,1.0,3.0,4.0,0.0,0.25,0.75
403473984,0.0,1.0,0.0,1.0,0.0,1.0,0.0
403769088,2.0,5.0,1.0,8.0,0.25,0.62,0.12
403991808,2.0,5.0,5.0,12.0,0.17,0.42,0.42
404047488,0.0,1.0,0.0,1.0,0.0,1.0,0.0
404075328,7.0,1.0,0.0,8.0,0.88,0.12,0.0
405090560,2.0,3.0,1.0,6.0,0.33,0.5,0.17
405890496,0.0,1.0,0.0,1.0,0.0,1.0,0.0
406592064,6.0,22.0,8.0,36.0,0.17,0.61,0.22
407106176,0.0,14.0,4.0,18.0,0.0,0.78,0.22
407369728,0.0,2.0,0.0,2.0,0.0,1.0,0.0
407375296,0.0,0.0,1.0,1.0,0.0,0.0,1.0
407603584,0.0,3.0,2.0,5.0,0.0,0.6,0.4
407677824,2.0,1.0,0.0,3.0,0.67,0.33,0.0
407817024,0.0,1.0,0.0,1.0,0.0,1.0,0.0
407837440,0.0,4.0,3.0,7.0,0.0,0.57,0.43
408156672,1.0,7.0,2.0,10.0,0.1,0.7,0.2
408214208,2.0,1.0,1.0,4.0,0.5,0.25,0.25
409088384,6.0,2.0,0.0,8.0,0.75,0.25,0.0
411207936,10.0,13.0,5.0,28.0,0.36,0.46,0.18
412054272,3.0,9.0,13.0,25.0,0.12,0.36,0.52
412612928,3.0,40.0,2.0,45.0,0.07,0.89,0.04
412915456,8.0,3.0,0.0,11.0,0.73,0.27,0.0
413494528,0.0,1.0,0.0,1.0,0.0,1.0,0.0
414236928,12.0,12.0,9.0,33.0,0.36,0.36,0.27
415064704,0.0,1.0,0.0,1.0,0.0,1.0,0.0
415343104,0.0,1.0,0.0,1.0,0.0,1.0,0.0
415634496,1.0,3.0,1.0,5.0,0.2,0.6,0.2
416556928,0.0,0.0,1.0,1.0,0.0,0.0,1.0
416935552,0.0,1.0,0.0,1.0,0.0,1.0,0.0
417334592,0.0,0.0,1.0,1.0,0.0,0.0,1.0
418386944,0.0,8.0,4.0,12.0,0.0,0.67,0.33
418754432,0.0,1.0,2.0,3.0,0.0,0.33,0.67
418984576,0.0,3.0,0.0,3.0,0.0,1.0,0.0
419118208,1.0,2.0,0.0,3.0,0.33,0.67,0.0
422355072,1.0,2.0,3.0,6.0,0.17,0.33,0.5
422468288,0.0,3.0,0.0,3.0,0.0,1.0,0.0
422614912,0.0,1.0,0.0,1.0,0.0,1.0,0.0
422908160,1.0,4.0,2.0,7.0,0.14,0.57,0.29
423064064,11.0,20.0,1.0,32.0,0.34,0.62,0.03
423240384,4.0,4.0,0.0,8.0,0.5,0.5,0.0
423325760,1.0,1.0,0.0,2.0,0.5,0.5,0.0
423485376,42.0,18.0,2.0,62.0,0.68,0.29,0.03
423587456,0.0,6.0,1.0,7.0,0.0,0.86,0.14
424326144,9.0,32.0,10.0,51.0,0.18,0.63,0.2
425836928,0.0,1.0,1.0,2.0,0.0,0.5,0.5
426506944,0.0,0.0,1.0,1.0,0.0,0.0,1.0
427253056,7.0,5.0,0.0,12.0,0.58,0.42,0.0
427637248,15.0,9.0,0.0,24.0,0.62,0.38,0.0
428845504,1.0,0.0,1.0,2.0,0.5,0.0,0.5
429604608,0.0,2.0,0.0,2.0,0.0,1.0,0.0
429916416,1.0,0.0,0.0,1.0,1.0,0.0,0.0
430725632,0.0,2.0,2.0,4.0,0.0,0.5,0.5
430931648,0.0,3.0,0.0,3.0,0.0,1.0,0.0
431872640,0.0,3.0,0.0,3.0,0.0,1.0,0.0
432446144,1.0,5.0,0.0,6.0,0.17,0.83,0.0
432880448,0.0,10.0,9.0,19.0,0.0,0.53,0.47
433125440,0.0,1.0,0.0,1.0,0.0,1.0,0.0
433517056,0.0,1.0,0.0,1.0,0.0,1.0,0.0
434125824,1.0,1.0,0.0,2.0,0.5,0.5,0.0
434291008,3.0,6.0,0.0,9.0,0.33,0.67,0.0
434578688,0.0,1.0,0.0,1.0,0.0,1.0,0.0
434844096,0.0,0.0,2.0,2.0,0.0,0.0,1.0
435274688,0.0,0.0,1.0,1.0,0.0,0.0,1.0
437160384,0.0,1.0,0.0,1.0,0.0,1.0,0.0
437193792,0.0,1.0,0.0,1.0,0.0,1.0,0.0
437288448,4.0,3.0,1.0,8.0,0.5,0.38,0.12
437598400,0.0,1.0,0.0,1.0,0.0,1.0,0.0
437835968,0.0,1.0,0.0,1.0,0.0,1.0,0.0
438459584,0.0,0.0,2.0,2.0,0.0,0.0,1.0
439007104,1.0,3.0,0.0,4.0,0.25,0.75,0.0
439536064,0.0,1.0,0.0,1.0,0.0,1.0,0.0
440302592,1.0,1.0,0.0,2.0,0.5,0.5,0.0
441002304,0.0,1.0,0.0,1.0,0.0,1.0,0.0
441744704,0.0,2.0,0.0,2.0,0.0,1.0,0.0
442112192,10.0,13.0,2.0,25.0,0.4,0.52,0.08
442451840,0.0,2.0,0.0,2.0,0.0,1.0,0.0
443674944,0.0,1.0,0.0,1.0,0.0,1.0,0.0
444617792,45.0,34.0,34.0,113.0,0.4,0.3,0.3
444760704,0.0,3.0,0.0,3.0,0.0,1.0,0.0
445059520,0.0,0.0,1.0,1.0,0.0,0.0,1.0
445115200,0.0,6.0,1.0,7.0,0.0,0.86,0.14
445224704,0.0,1.0,0.0,1.0,0.0,1.0,0.0
445772224,27.0,23.0,2.0,52.0,0.52,0.44,0.04
446416256,0.0,1.0,0.0,1.0,0.0,1.0,0.0
447101120,0.0,0.0,1.0,1.0,0.0,0.0,1.0
447524288,4.0,7.0,4.0,15.0,0.27,0.47,0.27
447754432,2.0,2.0,0.0,4.0,0.5,0.5,0.0
447958592,0.0,0.0,1.0,1.0,0.0,0.0,1.0
447960448,1.0,7.0,0.0,8.0,0.12,0.88,0.0
448932992,3.0,8.0,4.0,15.0,0.2,0.53,0.27
449280064,1.0,0.0,1.0,2.0,0.5,0.0,0.5
449736640,0.0,0.0,1.0,1.0,0.0,0.0,1.0
450976448,6.0,7.0,0.0,13.0,0.46,0.54,0.0
451863616,0.0,6.0,5.0,11.0,0.0,0.55,0.45
451867328,3.0,4.0,0.0,7.0,0.43,0.57,0.0
452323904,0.0,1.0,0.0,1.0,0.0,1.0,0.0
452956800,3.0,8.0,9.0,20.0,0.15,0.4,0.45
453439360,0.0,1.0,0.0,1.0,0.0,1.0,0.0
453762304,1.0,0.0,0.0,1.0,1.0,0.0,0.0
454382208,0.0,1.0,0.0,1.0,0.0,1.0,0.0
455115328,0.0,7.0,5.0,12.0,0.0,0.58,0.42
456451648,0.0,1.0,0.0,1.0,0.0,1.0,0.0
457327680,1.0,0.0,0.0,1.0,1.0,0.0,0.0
458738240,0.0,1.0,0.0,1.0,0.0,1.0,0.0
459053760,0.0,1.0,0.0,1.0,0.0,1.0,0.0
459849984,0.0,0.0,1.0,1.0,0.0,0.0,1.0
460132096,1.0,1.0,0.0,2.0,0.5,0.5,0.0
461524096,0.0,1.0,0.0,1.0,0.0,1.0,0.0
461737536,1.0,11.0,3.0,15.0,0.07,0.73,0.2
461845184,1.0,0.0,0.0,1.0,1.0,0.0,0.0
461897152,0.0,2.0,3.0,5.0,0.0,0.4,0.6
461965824,2.0,6.0,4.0,12.0,0.17,0.5,0.33
462517056,0.0,1.0,0.0,1.0,0.0,1.0,0.0
463190784,1.0,0.0,1.0,2.0,0.5,0.0,0.5
463331840,14.0,40.0,15.0,69.0,0.2,0.58,0.22
465759488,0.0,1.0,0.0,1.0,0.0,1.0,0.0
466546432,0.0,16.0,3.0,19.0,0.0,0.84,0.16
467984832,0.0,0.0,2.0,2.0,0.0,0.0,1.0
468240960,12.0,11.0,0.0,23.0,0.52,0.48,0.0
468627008,0.0,9.0,2.0,11.0,0.0,0.82,0.18
469714624,0.0,3.0,3.0,6.0,0.0,0.5,0.5
469968896,0.0,1.0,0.0,1.0,0.0,1.0,0.0
470341952,0.0,2.0,0.0,2.0,0.0,1.0,0.0
471654144,9.0,8.0,3.0,20.0,0.45,0.4,0.15
471769216,1.0,0.0,0.0,1.0,1.0,0.0,0.0
472242496,0.0,1.0,0.0,1.0,0.0,1.0,0.0
472435520,1.0,0.0,3.0,4.0,0.25,0.0,0.75
472504192,2.0,1.0,2.0,5.0,0.4,0.2,0.4
472710208,0.0,7.0,20.0,27.0,0.0,0.26,0.74
473608512,1.0,3.0,0.0,4.0,0.25,0.75,0.0
473653056,0.0,1.0,0.0,1.0,0.0,1.0,0.0
473745856,6.0,8.0,0.0,14.0,0.43,0.57,0.0
474195008,0.0,0.0,1.0,1.0,0.0,0.0,1.0
474634880,0.0,1.0,0.0,1.0,0.0,1.0,0.0
475236224,0.0,3.0,0.0,3.0,0.0,1.0,0.0
475241792,1.0,1.0,1.0,3.0,0.33,0.33,0.33
476546560,0.0,3.0,2.0,5.0,0.0,0.6,0.4
477236992,0.0,2.0,0.0,2.0,0.0,1.0,0.0
477823488,1.0,1.0,0.0,2.0,0.5,0.5,0.0
478083328,1.0,0.0,0.0,1.0,1.0,0.0,0.0
478875840,0.0,0.0,1.0,1.0,0.0,0.0,1.0
479456768,0.0,1.0,0.0,1.0,0.0,1.0,0.0
479523584,1.0,4.0,3.0,8.0,0.12,0.5,0.38
479698048,0.0,1.0,0.0,1.0,0.0,1.0,0.0
479896640,1.0,1.0,2.0,4.0,0.25,0.25,0.5
479946752,1.0,0.0,0.0,1.0,1.0,0.0,0.0
480726272,2.0,7.0,0.0,9.0,0.22,0.78,0.0
481160576,0.0,1.0,0.0,1.0,0.0,1.0,0.0
481307200,0.0,3.0,3.0,6.0,0.0,0.5,0.5
482010624,0.0,0.0,1.0,1.0,0.0,0.0,1.0
482307584,0.0,1.0,0.0,1.0,0.0,1.0,0.0
482374400,0.0,6.0,4.0,10.0,0.0,0.6,0.4
482686208,1.0,4.0,0.0,5.0,0.2,0.8,0.0
483036992,1.0,0.0,0.0,1.0,1.0,0.0,0.0
483341376,0.0,5.0,2.0,7.0,0.0,0.71,0.29
483484288,8.0,39.0,18.0,65.0,0.12,0.6,0.28
484683264,14.0,7.0,0.0,21.0,0.67,0.33,0.0
486407488,0.0,1.0,2.0,3.0,0.0,0.33,0.67
486537408,24.0,11.0,0.0,35.0,0.69,0.31,0.0
488079744,0.0,1.0,11.0,12.0,0.0,0.08,0.92
488690368,0.0,1.0,0.0,1.0,0.0,1.0,0.0
489616512,3.0,8.0,0.0,11.0,0.27,0.73,0.0
489790976,0.0,2.0,0.0,2.0,0.0,1.0,0.0
491531904,17.0,4.0,1.0,22.0,0.77,0.18,0.05
492255744,0.0,1.0,0.0,1.0,0.0,1.0,0.0
497500800,2.0,7.0,0.0,9.0,0.22,0.78,0.0
501771456,1.0,0.0,0.0,1.0,1.0,0.0,0.0
501858688,3.0,2.0,1.0,6.0,0.5,0.33,0.17
502604800,0.0,1.0,0.0,1.0,0.0,1.0,0.0
505635648,3.0,2.0,1.0,6.0,0.5,0.33,0.17
505704320,1.0,0.0,0.0,1.0,1.0,0.0,0.0
506884736,2.0,4.0,0.0,6.0,0.33,0.67,0.0
507378432,0.0,0.0,1.0,1.0,0.0,0.0,1.0
508564416,0.0,1.0,0.0,1.0,0.0,1.0,0.0
508902208,0.0,1.0,0.0,1.0,0.0,1.0,0.0
510431552,0.0,1.0,0.0,1.0,0.0,1.0,0.0
515012160,0.0,0.0,1.0,1.0,0.0,0.0,1.0
515062272,1.0,25.0,1.0,27.0,0.04,0.93,0.04
515351808,0.0,0.0,2.0,2.0,0.0,0.0,1.0
516040384,0.0,0.0,1.0,1.0,0.0,0.0,1.0
516578624,2.0,0.0,0.0,2.0,1.0,0.0,0.0
517918656,0.0,2.0,0.0,2.0,0.0,1.0,0.0
519119488,6.0,22.0,7.0,35.0,0.17,0.63,0.2
523353024,0.0,0.0,1.0,1.0,0.0,0.0,1.0
524253184,0.0,1.0,0.0,1.0,0.0,1.0,0.0
525778816,0.0,1.0,0.0,1.0,0.0,1.0,0.0
526124032,1.0,0.0,0.0,1.0,1.0,0.0,0.0
527859392,0.0,1.0,0.0,1.0,0.0,1.0,0.0
527881664,0.0,1.0,0.0,1.0,0.0,1.0,0.0
530153408,7.0,17.0,3.0,27.0,0.26,0.63,0.11
532313792,1.0,7.0,1.0,9.0,0.11,0.78,0.11
535999808,6.0,3.0,1.0,10.0,0.6,0.3,0.1
536489792,0.0,1.0,0.0,1.0,0.0,1.0,0.0
536614144,0.0,1.0,0.0,1.0,0.0,1.0,0.0
536851712,0.0,0.0,2.0,2.0,0.0,0.0,1.0
537685056,0.0,0.0,1.0,1.0,0.0,0.0,1.0
538861760,0.0,1.0,0.0,1.0,0.0,1.0,0.0
540645376,0.0,1.0,0.0,1.0,0.0,1.0,0.0
540769728,0.0,9.0,4.0,13.0,0.0,0.69,0.31
541222592,2.0,7.0,9.0,18.0,0.11,0.39,0.5
543199232,3.0,7.0,1.0,11.0,0.27,0.64,0.09
543301312,0.0,3.0,0.0,3.0,0.0,1.0,0.0
543603840,0.0,1.0,1.0,2.0,0.0,0.5,0.5
543891520,1.0,0.0,0.0,1.0,1.0,0.0,0.0
544143936,0.0,0.0,1.0,1.0,0.0,0.0,1.0
544570816,3.0,4.0,0.0,7.0,0.43,0.57,0.0
544917888,2.0,2.0,0.0,4.0,0.5,0.5,0.0
545428288,0.0,2.0,0.0,2.0,0.0,1.0,0.0
546116864,0.0,0.0,1.0,1.0,0.0,0.0,1.0
547334400,0.0,2.0,0.0,2.0,0.0,1.0,0.0
548177024,0.0,1.0,0.0,1.0,0.0,1.0,0.0
549884544,0.0,11.0,8.0,19.0,0.0,0.58,0.42
549984768,0.0,1.0,0.0,1.0,0.0,1.0,0.0
550057152,1.0,2.0,0.0,3.0,0.33,0.67,0.0
550242752,8.0,11.0,1.0,20.0,0.4,0.55,0.05
550458048,0.0,0.0,2.0,2.0,0.0,0.0,1.0
551588352,19.0,32.0,22.0,73.0,0.26,0.44,0.3
551863040,0.0,1.0,1.0,2.0,0.0,0.5,0.5
553225344,1.0,0.0,1.0,2.0,0.5,0.0,0.5
553331136,0.0,0.0,3.0,3.0,0.0,0.0,1.0
553817408,0.0,1.0,1.0,2.0,0.0,0.5,0.5
554045696,0.0,0.0,3.0,3.0,0.0,0.0,1.0
554364928,10.0,23.0,7.0,40.0,0.25,0.57,0.18
554697152,0.0,3.0,0.0,3.0,0.0,1.0,0.0
555007104,0.0,1.0,0.0,1.0,0.0,1.0,0.0
556323008,3.0,6.0,8.0,17.0,0.18,0.35,0.47
556742464,0.0,0.0,1.0,1.0,0.0,0.0,1.0
556790720,0.0,2.0,0.0,2.0,0.0,1.0,0.0
558108480,0.0,2.0,1.0,3.0,0.0,0.67,0.33
558479680,6.0,13.0,4.0,23.0,0.26,0.57,0.17
558769216,1.0,1.0,0.0,2.0,0.5,0.5,0.0
559090304,0.0,1.0,1.0,2.0,0.0,0.5,0.5
559483776,1.0,12.0,1.0,14.0,0.07,0.86,0.07
559530176,1.0,0.0,0.0,1.0,1.0,0.0,0.0
559971904,5.0,13.0,2.0,20.0,0.25,0.65,0.1
560812672,0.0,3.0,1.0,4.0,0.0,0.75,0.25
561020544,0.0,2.0,1.0,3.0,0.0,0.67,0.33
561072512,1.0,0.0,0.0,1.0,1.0,0.0,0.0
561848320,3.0,7.0,13.0,23.0,0.13,0.3,0.57
562561024,1.0,5.0,0.0,6.0,0.17,0.83,0.0
562817152,2.0,2.0,1.0,5.0,0.4,0.4,0.2
563704320,0.0,1.0,0.0,1.0,0.0,1.0,0.0
564916288,1.0,14.0,3.0,18.0,0.06,0.78,0.17
564955264,0.0,6.0,0.0,6.0,0.0,1.0,0.0
565010944,1.0,1.0,0.0,2.0,0.5,0.5,0.0
565447104,0.0,5.0,4.0,9.0,0.0,0.56,0.44
565898112,31.0,21.0,2.0,54.0,0.57,0.39,0.04
566371392,1.0,1.0,0.0,2.0,0.5,0.5,0.0
566738880,0.0,6.0,0.0,6.0,0.0,1.0,0.0
566794560,0.0,1.0,0.0,1.0,0.0,1.0,0.0
567180608,12.0,13.0,7.0,32.0,0.38,0.41,0.22
567536960,5.0,2.0,1.0,8.0,0.62,0.25,0.12
567637184,14.0,26.0,15.0,55.0,0.25,0.47,0.27
567939712,2.0,8.0,4.0,14.0,0.14,0.57,0.29
568867712,0.0,1.0,0.0,1.0,0.0,1.0,0.0
569385536,0.0,0.0,3.0,3.0,0.0,0.0,1.0
569849536,1.0,1.0,0.0,2.0,0.5,0.5,0.0
570281984,0.0,1.0,0.0,1.0,0.0,1.0,0.0
571612736,0.0,1.0,0.0,1.0,0.0,1.0,0.0
572859968,0.0,6.0,3.0,9.0,0.0,0.67,0.33
572932352,1.0,2.0,3.0,6.0,0.17,0.33,0.5
573336960,0.0,1.0,0.0,1.0,0.0,1.0,0.0
573381504,0.0,1.0,0.0,1.0,0.0,1.0,0.0
574680704,5.0,1.0,0.0,6.0,0.83,0.17,0.0
575530752,0.0,1.0,0.0,1.0,0.0,1.0,0.0
575937216,0.0,2.0,1.0,3.0,0.0,0.67,0.33
576167360,1.0,3.0,0.0,4.0,0.25,0.75,0.0
576388224,1.0,5.0,3.0,9.0,0.11,0.56,0.33
577008128,1.0,1.0,0.0,2.0,0.5,0.5,0.0
577156608,0.0,0.0,2.0,2.0,0.0,0.0,1.0
577635456,0.0,1.0,1.0,2.0,0.0,0.5,0.5
577824768,2.0,3.0,11.0,16.0,0.12,0.19,0.69
579123968,5.0,22.0,3.0,30.0,0.17,0.73,0.1
579524864,0.0,2.0,0.0,2.0,0.0,1.0,0.0
579556416,5.0,9.0,7.0,21.0,0.24,0.43,0.33
579998144,0.0,0.0,2.0,2.0,0.0,0.0,1.0
580395328,1.0,0.0,0.0,1.0,1.0,0.0,0.0
580412032,1.0,0.0,0.0,1.0,1.0,0.0,0.0
580855616,1.0,0.0,2.0,3.0,0.33,0.0,0.67
581397568,0.0,0.0,1.0,1.0,0.0,0.0,1.0
581512640,2.0,1.0,0.0,3.0,0.67,0.33,0.0
582100992,0.0,0.0,1.0,1.0,0.0,0.0,1.0
583318528,12.0,22.0,4.0,38.0,0.32,0.58,0.11
584059072,1.0,9.0,5.0,15.0,0.07,0.6,0.33
584450688,0.0,12.0,9.0,21.0,0.0,0.57,0.43
584641856,2.0,5.0,0.0,7.0,0.29,0.71,0.0
584706816,1.0,2.0,0.0,3.0,0.33,0.67,0.0
588209088,0.0,0.0,1.0,1.0,0.0,0.0,1.0
588619264,0.0,2.0,0.0,2.0,0.0,1.0,0.0
588777024,1.0,0.0,0.0,1.0,1.0,0.0,0.0
589094400,1.0,7.0,20.0,28.0,0.04,0.25,0.71
589842368,1.0,10.0,4.0,15.0,0.07,0.67,0.27
590633024,0.0,0.0,1.0,1.0,0.0,0.0,1.0
591368000,6.0,12.0,3.0,21.0,0.29,0.57,0.14
591568448,1.0,4.0,4.0,9.0,0.11,0.44,0.44
591828288,0.0,1.0,1.0,2.0,0.0,0.5,0.5
592888064,1.0,2.0,0.0,3.0,0.33,0.67,0.0
593519104,1.0,0.0,0.0,1.0,1.0,0.0,0.0
593665728,0.0,0.0,1.0,1.0,0.0,0.0,1.0
594638272,0.0,0.0,1.0,1.0,0.0,0.0,1.0
594745920,0.0,3.0,0.0,3.0,0.0,1.0,0.0
595883648,0.0,1.0,0.0,1.0,0.0,1.0,0.0
597943808,2.0,6.0,0.0,8.0,0.25,0.75,0.0
598019904,1.0,0.0,0.0,1.0,1.0,0.0,0.0
598715904,0.0,1.0,0.0,1.0,0.0,1.0,0.0
598801280,1.0,1.0,0.0,2.0,0.5,0.5,0.0
598944192,0.0,1.0,0.0,1.0,0.0,1.0,0.0
599057408,0.0,4.0,4.0,8.0,0.0,0.5,0.5
600334336,0.0,3.0,0.0,3.0,0.0,1.0,0.0
600889280,8.0,33.0,5.0,46.0,0.17,0.72,0.11
601399680,0.0,0.0,4.0,4.0,0.0,0.0,1.0
602060416,0.0,1.0,0.0,1.0,0.0,1.0,0.0
602246016,3.0,9.0,0.0,12.0,0.25,0.75,0.0
602786112,2.0,2.0,2.0,6.0,0.33,0.33,0.33
603730816,1.0,1.0,0.0,2.0,0.5,0.5,0.0
603860736,0.0,2.0,2.0,4.0,0.0,0.5,0.5
603916416,0.0,0.0,1.0,1.0,0.0,0.0,1.0
604532608,0.0,2.0,0.0,2.0,0.0,1.0,0.0
604903808,0.0,1.0,1.0,2.0,0.0,0.5,0.5
605271296,4.0,3.0,2.0,9.0,0.44,0.33,0.22
605471744,10.0,15.0,34.0,59.0,0.17,0.25,0.58
605545984,0.0,1.0,0.0,1.0,0.0,1.0,0.0
605683328,0.0,0.0,1.0,1.0,0.0,0.0,1.0
606984384,31.0,47.0,14.0,92.0,0.34,0.51,0.15
607376000,0.0,1.0,0.0,1.0,0.0,1.0,0.0
608114688,7.0,22.0,6.0,35.0,0.2,0.63,0.17
608316992,4.0,1.0,0.0,5.0,0.8,0.2,0.0
609161472,4.0,3.0,0.0,7.0,0.57,0.43,0.0
609751680,0.0,1.0,0.0,1.0,0.0,1.0,0.0
610607296,1.0,10.0,1.0,12.0,0.08,0.83,0.08
610891264,5.0,1.0,2.0,8.0,0.62,0.12,0.25
610909824,0.0,3.0,6.0,9.0,0.0,0.33,0.67
611282880,0.0,1.0,1.0,2.0,0.0,0.5,0.5
611307008,0.0,3.0,1.0,4.0,0.0,0.75,0.25
612873472,0.0,1.0,1.0,2.0,0.0,0.5,0.5
613677120,0.0,2.0,0.0,2.0,0.0,1.0,0.0
616078784,0.0,3.0,1.0,4.0,0.0,0.75,0.25
616364608,3.0,11.0,2.0,16.0,0.19,0.69,0.12
616680128,0.0,1.0,0.0,1.0,0.0,1.0,0.0
617066176,6.0,12.0,9.0,27.0,0.22,0.44,0.33
618599232,0.0,4.0,0.0,4.0,0.0,1.0,0.0
619118912,0.0,0.0,2.0,2.0,0.0,0.0,1.0
619349056,0.0,1.0,0.0,1.0,0.0,1.0,0.0
619781504,1.0,5.0,2.0,8.0,0.12,0.62,0.25
619933696,1.0,11.0,6.0,18.0,0.06,0.61,0.33
621498304,3.0,7.0,6.0,16.0,0.19,0.44,0.38
621908480,0.0,4.0,0.0,4.0,0.0,1.0,0.0
622920000,2.0,2.0,1.0,5.0,0.4,0.4,0.2
623092608,0.0,1.0,0.0,1.0,0.0,1.0,0.0
623304192,0.0,0.0,1.0,1.0,0.0,0.0,1.0
624083712,0.0,0.0,1.0,1.0,0.0,0.0,1.0
624627520,0.0,0.0,1.0,1.0,0.0,0.0,1.0
625273408,0.0,1.0,0.0,1.0,0.0,1.0,0.0
625529536,1.0,0.0,0.0,1.0,1.0,0.0,0.0
625702144,0.0,0.0,1.0,1.0,0.0,0.0,1.0
626711808,0.0,0.0,1.0,1.0,0.0,0.0,1.0
627498752,0.0,0.0,1.0,1.0,0.0,0.0,1.0
627652800,0.0,1.0,0.0,1.0,0.0,1.0,0.0
629226688,26.0,34.0,10.0,70.0,0.37,0.49,0.14
629243392,0.0,1.0,0.0,1.0,0.0,1.0,0.0
629282368,2.0,2.0,1.0,5.0,0.4,0.4,0.2
630225216,0.0,0.0,1.0,1.0,0.0,0.0,1.0
630455360,0.0,1.0,2.0,3.0,0.0,0.33,0.67
630839552,9.0,23.0,1.0,33.0,0.27,0.7,0.03
631197760,1.0,0.0,0.0,1.0,1.0,0.0,0.0
631620928,0.0,1.0,0.0,1.0,0.0,1.0,0.0
632367040,9.0,3.0,2.0,14.0,0.64,0.21,0.14
634685184,0.0,1.0,0.0,1.0,0.0,1.0,0.0
635332928,0.0,2.0,0.0,2.0,0.0,1.0,0.0
635659584,0.0,1.0,0.0,1.0,0.0,1.0,0.0
636027072,0.0,0.0,1.0,1.0,0.0,0.0,1.0
636160704,2.0,5.0,6.0,13.0,0.15,0.38,0.46
636324032,1.0,1.0,0.0,2.0,0.5,0.5,0.0
636702656,11.0,9.0,3.0,23.0,0.48,0.39,0.13
636788032,2.0,3.0,23.0,28.0,0.07,0.11,0.82
636962496,0.0,1.0,0.0,1.0,0.0,1.0,0.0
637090560,0.0,1.0,3.0,4.0,0.0,0.25,0.75
638016704,1.0,0.0,0.0,1.0,1.0,0.0,0.0
638050112,1.0,0.0,1.0,2.0,0.5,0.0,0.5
638612480,1.0,0.0,0.0,1.0,1.0,0.0,0.0
639109888,1.0,1.0,2.0,4.0,0.25,0.25,0.5
641212736,0.0,0.0,1.0,1.0,0.0,0.0,1.0
641678592,0.0,1.0,1.0,2.0,0.0,0.5,0.5
641840064,0.0,1.0,6.0,7.0,0.0,0.14,0.86
642489664,1.0,4.0,1.0,6.0,0.17,0.67,0.17
643640384,0.0,1.0,1.0,2.0,0.0,0.5,0.5
645403584,2.0,0.0,0.0,2.0,1.0,0.0,0.0
646337152,0.0,1.0,0.0,1.0,0.0,1.0,0.0
648042816,0.0,0.0,1.0,1.0,0.0,0.0,1.0
648536512,0.0,1.0,0.0,1.0,0.0,1.0,0.0
648820480,0.0,0.0,1.0,1.0,0.0,0.0,1.0
649327168,1.0,0.0,0.0,1.0,1.0,0.0,0.0
649807872,4.0,5.0,0.0,9.0,0.44,0.56,0.0
650192064,0.0,2.0,1.0,3.0,0.0,0.67,0.33
650958592,0.0,4.0,0.0,4.0,0.0,1.0,0.0
651541376,0.0,1.0,0.0,1.0,0.0,1.0,0.0
652213248,1.0,2.0,0.0,3.0,0.33,0.67,0.0
653655360,0.0,1.0,0.0,1.0,0.0,1.0,0.0
653896640,1.0,5.0,4.0,10.0,0.1,0.5,0.4
654106368,1.0,0.0,0.0,1.0,1.0,0.0,0.0
654568512,1.0,1.0,0.0,2.0,0.5,0.5,0.0
655364736,4.0,5.0,1.0,10.0,0.4,0.5,0.1
655659840,2.0,5.0,2.0,9.0,0.22,0.56,0.22
655730368,0.0,1.0,0.0,1.0,0.0,1.0,0.0
656077440,3.0,2.0,0.0,5.0,0.6,0.4,0.0
656404096,0.0,5.0,2.0,7.0,0.0,0.71,0.29
656673216,2.0,33.0,10.0,45.0,0.04,0.73,0.22
