회원번호,오전,오후,저녁,총방문수,오전방문율,오후방문율,저녁방문율
393343936,2.0,4.0,1.0,7.0,0.29,0.57,0.14
393373632,2.0,0.0,0.0,2.0,1.0,0.0,0.0
393533248,1.0,3.0,1.0,5.0,0.2,0.6,0.2
393538816,3.0,5.0,1.0,9.0,0.33,0.56,0.11
393733696,1.0,6.0,9.0,16.0,0.06,0.38,0.56
393848768,9.0,20.0,3.0,32.0,0.28,0.62,0.09
393986112,2.0,17.0,5.0,24.0,0.08,0.71,0.21
394912256,2.0,9.0,3.0,14.0,0.14,0.64,0.21
395010624,1.0,1.0,0.0,2.0,0.5,0.5,0.0
395094144,7.0,1.0,1.0,9.0,0.78,0.11,0.11
395255616,5.0,29.0,2.0,36.0,0.14,0.81,0.06
395548864,1.0,2.0,0.0,3.0,0.33,0.67,0.0
395619392,3.0,5.0,4.0,12.0,0.25,0.42,0.33
395884800,0.0,2.0,0.0,2.0,0.0,1.0,0.0
396194752,2.0,13.0,0.0,15.0,0.13,0.87,0.0
396348800,0.0,10.0,2.0,12.0,0.0,0.83,0.17
396588224,0.0,1.0,0.0,1.0,0.0,1.0,0.0
396788672,18.0,32.0,11.0,61.0,0.3,0.52,0.18
396870336,1.0,1.0,0.0,2.0,0.5,0.5,0.0
397304640,0.0,1.0,0.0,1.0,0.0,1.0,0.0
397404864,2.0,10.0,4.0,16.0,0.12,0.62,0.25
397486528,0.0,1.0,0.0,1.0,0.0,1.0,0.0
397553344,2.0,6.0,0.0,8.0,0.25,0.75,0.0
397616448,75.0,27.0,14.0,116.0,0.65,0.23,0.12
397982080,0.0,4.0,0.0,4.0,0.0,1.0,0.0
398408960,0.0,0.0,1.0,1.0,0.0,0.0,1.0
398657664,0.0,0.0,1.0,1.0,0.0,0.0,1.0
399893760,0.0,2.0,0.0,2.0,0.0,1.0,0.0
400133184,0.0,2.0,0.0,2.0,0.0,1.0,0.0
400959104,0.0,1.0,1.0,2.0,0.0,0.5,0.5
401523328,6.0,19.0,11.0,36.0,0.17,0.53,0.31
402139520,1.0,4.0,2.0,7.0,0.14,0.57,0.29
402492160,0.0,0.0,1.0,1.0,0.0,0.0,1.0
402720448,1.0,0.0,0.0,1.0,1.0,0.0,0.0
402915328,0.0,6.0,3.0,9.0,0.0,0.67,0.33
403190016,3.0,10.0,4.0,17.0,0.18,0.59,0.24
403275392,1.0,13.0,2.0,16.0,0.06,0.81,0.12
403342208,11.0,28.0,18.0,57.0,0.19,0.49,0.32
403620608,0.0,4.0,0.0,4.0,0.0,1.0,0.0
403769088,7.0,22.0,7.0,36.0,0.19,0.61,0.19
404077184,0.0,1.0,0.0,1.0,0.0,1.0,0.0
404463232,0.0,4.0,0.0,4.0,0.0,1.0,0.0
404999616,11.0,20.0,9.0,40.0,0.28,0.5,0.22
405853376,0.0,0.0,1.0,1.0,0.0,0.0,1.0
406423168,0.0,2.0,2.0,4.0,0.0,0.5,0.5
406592064,19.0,33.0,0.0,52.0,0.37,0.63,0.0
406632896,11.0,95.0,63.0,169.0,0.07,0.56,0.37
406649600,1.0,2.0,3.0,6.0,0.17,0.33,0.5
406931712,1.0,2.0,0.0,3.0,0.33,0.67,0.0
407043072,0.0,14.0,9.0,23.0,0.0,0.61,0.39
407106176,1.0,5.0,0.0,6.0,0.17,0.83,0.0
407245376,8.0,54.0,71.0,133.0,0.06,0.41,0.53
407375296,1.0,2.0,2.0,5.0,0.2,0.4,0.4
407750208,1.0,1.0,1.0,3.0,0.33,0.33,0.33
407863424,0.0,0.0,1.0,1.0,0.0,0.0,1.0
408201216,0.0,1.0,0.0,1.0,0.0,1.0,0.0
408242048,1.0,4.0,4.0,9.0,0.11,0.44,0.44
408713472,0.0,1.0,0.0,1.0,0.0,1.0,0.0
408746880,1.0,1.0,0.0,2.0,0.5,0.5,0.0
408908352,0.0,4.0,6.0,10.0,0.0,0.4,0.6
408947328,0.0,2.0,2.0,4.0,0.0,0.5,0.5
409043840,1.0,2.0,1.0,4.0,0.25,0.5,0.25
409880896,0.0,0.0,1.0,1.0,0.0,0.0,1.0
410010816,24.0,8.0,0.0,32.0,0.75,0.25,0.0
410101760,14.0,2.0,0.0,16.0,0.88,0.12,0.0
410528640,5.0,73.0,87.0,165.0,0.03,0.44,0.53
410534208,4.0,6.0,5.0,15.0,0.27,0.4,0.33
410795904,0.0,0.0,1.0,1.0,0.0,0.0,1.0
411122560,0.0,0.0,1.0,1.0,0.0,0.0,1.0
411965184,0.0,1.0,0.0,1.0,0.0,1.0,0.0
412174912,10.0,37.0,10.0,57.0,0.18,0.65,0.18
412507136,1.0,1.0,0.0,2.0,0.5,0.5,0.0
412598080,2.0,17.0,3.0,22.0,0.09,0.77,0.14
413021248,0.0,0.0,1.0,1.0,0.0,0.0,1.0
413028672,0.0,1.0,1.0,2.0,0.0,0.5,0.5
413164160,0.0,2.0,2.0,4.0,0.0,0.5,0.5
413327488,0.0,1.0,0.0,1.0,0.0,1.0,0.0
413771072,0.0,7.0,2.0,9.0,0.0,0.78,0.22
414442944,10.0,8.0,3.0,21.0,0.48,0.38,0.14
415053568,1.0,0.0,0.0,1.0,1.0,0.0,0.0
415064704,0.0,2.0,0.0,2.0,0.0,1.0,0.0
415272576,2.0,2.0,0.0,4.0,0.5,0.5,0.0
415343104,1.0,0.0,0.0,1.0,1.0,0.0,0.0
415634496,7.0,6.0,8.0,21.0,0.33,0.29,0.38
415641920,0.0,6.0,6.0,12.0,0.0,0.5,0.5
416074368,8.0,12.0,1.0,21.0,0.38,0.57,0.05
416076224,2.0,11.0,3.0,16.0,0.12,0.69,0.19
416556928,0.0,2.0,1.0,3.0,0.0,0.67,0.33
416894720,7.0,10.0,4.0,21.0,0.33,0.48,0.19
416935552,1.0,2.0,1.0,4.0,0.25,0.5,0.25
417084032,0.0,2.0,8.0,10.0,0.0,0.2,0.8
417334592,0.0,3.0,0.0,3.0,0.0,1.0,0.0
417442240,0.0,7.0,16.0,23.0,0.0,0.3,0.7
417846848,0.0,0.0,1.0,1.0,0.0,0.0,1.0
418386944,0.0,0.0,2.0,2.0,0.0,0.0,1.0
418463040,1.0,4.0,9.0,14.0,0.07,0.29,0.64
418481600,1.0,14.0,1.0,16.0,0.06,0.88,0.06
418552128,0.0,3.0,0.0,3.0,0.0,1.0,0.0
418615232,0.0,1.0,0.0,1.0,0.0,1.0,0.0
418687616,0.0,4.0,1.0,5.0,0.0,0.8,0.2
418693184,2.0,20.0,19.0,41.0,0.05,0.49,0.46
419452288,0.0,1.0,0.0,1.0,0.0,1.0,0.0
419457856,0.0,4.0,3.0,7.0,0.0,0.57,0.43
419483840,6.0,19.0,7.0,32.0,0.19,0.59,0.22
421753728,0.0,1.0,0.0,1.0,0.0,1.0,0.0
422208448,0.0,1.0,0.0,1.0,0.0,1.0,0.0
422355072,11.0,11.0,2.0,24.0,0.46,0.46,0.08
422390336,1.0,1.0,0.0,2.0,0.5,0.5,0.0
422468288,2.0,17.0,2.0,21.0,0.1,0.81,0.1
422908160,0.0,7.0,1.0,8.0,0.0,0.88,0.12
423032512,1.0,7.0,0.0,8.0,0.12,0.88,0.0
423084480,0.0,1.0,2.0,3.0,0.0,0.33,0.67
423127168,4.0,7.0,7.0,18.0,0.22,0.39,0.39
423685824,2.0,0.0,2.0,4.0,0.5,0.0,0.5
423878848,17.0,19.0,22.0,58.0,0.29,0.33,0.38
424075584,1.0,2.0,3.0,6.0,0.17,0.33,0.5
424118272,0.0,1.0,2.0,3.0,0.0,0.33,0.67
424359552,4.0,0.0,0.0,4.0,1.0,0.0,0.0
424385536,4.0,3.0,1.0,8.0,0.5,0.38,0.12
424643520,0.0,2.0,0.0,2.0,0.0,1.0,0.0
424676928,14.0,51.0,13.0,78.0,0.18,0.65,0.17
424886656,3.0,7.0,0.0,10.0,0.3,0.7,0.0
425263424,0.0,1.0,0.0,1.0,0.0,1.0,0.0
426506944,1.0,13.0,1.0,15.0,0.07,0.87,0.07
426523648,0.0,1.0,0.0,1.0,0.0,1.0,0.0
427115712,4.0,4.0,0.0,8.0,0.5,0.5,0.0
427331008,1.0,8.0,2.0,11.0,0.09,0.73,0.18
427347712,1.0,5.0,3.0,9.0,0.11,0.56,0.33
427563008,0.0,2.0,1.0,3.0,0.0,0.67,0.33
427637248,0.0,2.0,2.0,4.0,0.0,0.5,0.5
427670656,6.0,17.0,4.0,27.0,0.22,0.63,0.15
428259008,2.0,33.0,9.0,44.0,0.05,0.75,0.2
428557824,0.0,4.0,0.0,4.0,0.0,1.0,0.0
428806528,1.0,0.0,0.0,1.0,1.0,0.0,0.0
428845504,13.0,22.0,22.0,57.0,0.23,0.39,0.39
428875200,3.0,1.0,2.0,6.0,0.5,0.17,0.33
429604608,5.0,8.0,3.0,16.0,0.31,0.5,0.19
429712256,1.0,3.0,3.0,7.0,0.14,0.43,0.43
429806912,0.0,3.0,0.0,3.0,0.0,1.0,0.0
430183680,0.0,1.0,0.0,1.0,0.0,1.0,0.0
430198528,14.0,24.0,2.0,40.0,0.35,0.6,0.05
430282048,1.0,34.0,18.0,53.0,0.02,0.64,0.34
430465792,6.0,13.0,11.0,30.0,0.2,0.43,0.37
430558592,1.0,0.0,0.0,1.0,1.0,0.0,0.0
430725632,4.0,8.0,14.0,26.0,0.15,0.31,0.54
430963200,1.0,7.0,8.0,16.0,0.06,0.44,0.5
431059712,5.0,9.0,4.0,18.0,0.28,0.5,0.22
431096832,0.0,0.0,1.0,1.0,0.0,0.0,1.0
431403072,0.0,1.0,0.0,1.0,0.0,1.0,0.0
431839232,0.0,3.0,0.0,3.0,0.0,1.0,0.0
431872640,4.0,12.0,5.0,21.0,0.19,0.57,0.24
432113920,0.0,2.0,0.0,2.0,0.0,1.0,0.0
432227136,0.0,1.0,0.0,1.0,0.0,1.0,0.0
432314368,1.0,0.0,0.0,1.0,1.0,0.0,0.0
432659584,1.0,1.0,0.0,2.0,0.5,0.5,0.0
432880448,2.0,3.0,2.0,7.0,0.29,0.43,0.29
432982528,0.0,1.0,0.0,1.0,0.0,1.0,0.0
433121728,5.0,4.0,0.0,9.0,0.56,0.44,0.0
433301760,0.0,0.0,1.0,1.0,0.0,0.0,1.0
433359296,0.0,1.0,0.0,1.0,0.0,1.0,0.0
434291008,9.0,22.0,12.0,43.0,0.21,0.51,0.28
434495168,0.0,4.0,1.0,5.0,0.0,0.8,0.2
434578688,9.0,46.0,12.0,67.0,0.13,0.69,0.18
434786560,4.0,1.0,1.0,6.0,0.67,0.17,0.17
434831104,0.0,1.0,0.0,1.0,0.0,1.0,0.0
434944320,0.0,4.0,11.0,15.0,0.0,0.27,0.73
435059392,2.0,6.0,7.0,15.0,0.13,0.4,0.47
435167040,1.0,0.0,0.0,1.0,1.0,0.0,0.0
435955840,0.0,1.0,1.0,2.0,0.0,0.5,0.5
436681536,66.0,70.0,70.0,206.0,0.32,0.34,0.34
436683392,0.0,1.0,1.0,2.0,0.0,0.5,0.5
436818880,0.0,0.0,3.0,3.0,0.0,0.0,1.0
437076864,0.0,4.0,15.0,19.0,0.0,0.21,0.79
437084288,0.0,4.0,0.0,4.0,0.0,1.0,0.0
437160384,11.0,28.0,1.0,40.0,0.28,0.7,0.02
437193792,7.0,15.0,7.0,29.0,0.24,0.52,0.24
437288448,1.0,0.0,0.0,1.0,1.0,0.0,0.0
437345984,0.0,2.0,6.0,8.0,0.0,0.25,0.75
437422080,20.0,39.0,8.0,67.0,0.3,0.58,0.12
437509312,0.0,2.0,0.0,2.0,0.0,1.0,0.0
437540864,7.0,21.0,1.0,29.0,0.24,0.72,0.03
437552000,0.0,3.0,0.0,3.0,0.0,1.0,0.0
437939904,2.0,2.0,2.0,6.0,0.33,0.33,0.33
437967744,0.0,1.0,0.0,1.0,0.0,1.0,0.0
438112512,4.0,8.0,11.0,23.0,0.17,0.35,0.48
438459584,1.0,9.0,5.0,15.0,0.07,0.6,0.33
438814080,21.0,18.0,0.0,39.0,0.54,0.46,0.0
439007104,10.0,7.0,0.0,17.0,0.59,0.41,0.0
439059072,0.0,1.0,0.0,1.0,0.0,1.0,0.0
439372736,12.0,6.0,1.0,19.0,0.63,0.32,0.05
439515648,0.0,2.0,0.0,2.0,0.0,1.0,0.0
439536064,5.0,28.0,25.0,58.0,0.09,0.48,0.43
439743936,0.0,1.0,0.0,1.0,0.0,1.0,0.0
439768064,0.0,0.0,1.0,1.0,0.0,0.0,1.0
440207936,14.0,7.0,4.0,25.0,0.56,0.28,0.16
440239488,1.0,0.0,0.0,1.0,1.0,0.0,0.0
440272896,6.0,17.0,16.0,39.0,0.15,0.44,0.41
440614400,0.0,0.0,1.0,1.0,0.0,0.0,1.0
440675648,1.0,3.0,0.0,4.0,0.25,0.75,0.0
440913216,0.0,0.0,1.0,1.0,0.0,0.0,1.0
441002304,1.0,0.0,2.0,3.0,0.33,0.0,0.67
441432896,10.0,8.0,0.0,18.0,0.56,0.44,0.0
441531264,0.0,2.0,4.0,6.0,0.0,0.33,0.67
441744704,0.0,1.0,1.0,2.0,0.0,0.5,0.5
441813376,2.0,9.0,10.0,21.0,0.1,0.43,0.48
443129280,0.0,1.0,0.0,1.0,0.0,1.0,0.0
443223936,0.0,1.0,0.0,1.0,0.0,1.0,0.0
443387264,0.0,2.0,0.0,2.0,0.0,1.0,0.0
443424384,1.0,0.0,4.0,5.0,0.2,0.0,0.8
443533888,19.0,34.0,1.0,54.0,0.35,0.63,0.02
444023872,0.0,3.0,2.0,5.0,0.0,0.6,0.4
444354240,0.0,1.0,1.0,2.0,0.0,0.5,0.5
444491584,1.0,4.0,3.0,8.0,0.12,0.5,0.38
444504576,0.0,2.0,0.0,2.0,0.0,1.0,0.0
444760704,1.0,0.0,1.0,2.0,0.5,0.0,0.5
445059520,0.0,1.0,1.0,2.0,0.0,0.5,0.5
445070656,1.0,1.0,0.0,2.0,0.5,0.5,0.0
445122624,3.0,8.0,5.0,16.0,0.19,0.5,0.31
445131904,10.0,9.0,1.0,20.0,0.5,0.45,0.05
445224704,0.0,3.0,0.0,3.0,0.0,1.0,0.0
445272960,0.0,2.0,0.0,2.0,0.0,1.0,0.0
445360192,2.0,3.0,2.0,7.0,0.29,0.43,0.29
445408448,2.0,40.0,17.0,59.0,0.03,0.68,0.29
446329024,0.0,27.0,7.0,34.0,0.0,0.79,0.21
446724352,2.0,0.0,0.0,2.0,1.0,0.0,0.0
447199488,0.0,0.0,1.0,1.0,0.0,0.0,1.0
447739584,7.0,27.0,15.0,49.0,0.14,0.55,0.31
447754432,2.0,1.0,0.0,3.0,0.67,0.33,0.0
447960448,0.0,1.0,0.0,1.0,0.0,1.0,0.0
448255552,10.0,12.0,0.0,22.0,0.45,0.55,0.0
448610048,6.0,27.0,3.0,36.0,0.17,0.75,0.08
448814208,0.0,2.0,0.0,2.0,0.0,1.0,0.0
448932992,0.0,1.0,0.0,1.0,0.0,1.0,0.0
449489792,5.0,11.0,4.0,20.0,0.25,0.55,0.2
449714368,0.0,0.0,6.0,6.0,0.0,0.0,1.0
449777472,0.0,12.0,4.0,16.0,0.0,0.75,0.25
450096704,1.0,8.0,1.0,10.0,0.1,0.8,0.1
450107840,0.0,1.0,2.0,3.0,0.0,0.33,0.67
450451200,0.0,0.0,1.0,1.0,0.0,0.0,1.0
450679488,0.0,2.0,2.0,4.0,0.0,0.5,0.5
450699904,1.0,40.0,11.0,52.0,0.02,0.77,0.21
450831680,0.0,2.0,2.0,4.0,0.0,0.5,0.5
450863232,0.0,2.0,0.0,2.0,0.0,1.0,0.0
450976448,2.0,1.0,0.0,3.0,0.67,0.33,0.0
450983872,75.0,74.0,36.0,185.0,0.41,0.4,0.19
451046976,1.0,1.0,0.0,2.0,0.5,0.5,0.0
451375488,1.0,0.0,0.0,1.0,1.0,0.0,0.0
451559232,3.0,4.0,7.0,14.0,0.21,0.29,0.5
451566656,3.0,4.0,2.0,9.0,0.33,0.44,0.22
451867328,0.0,0.0,1.0,1.0,0.0,0.0,1.0
452121600,1.0,0.0,2.0,3.0,0.33,0.0,0.67
452626432,0.0,3.0,0.0,3.0,0.0,1.0,0.0
453591552,0.0,2.0,1.0,3.0,0.0,0.67,0.33
453617536,4.0,24.0,6.0,34.0,0.12,0.71,0.18
453747456,0.0,0.0,1.0,1.0,0.0,0.0,1.0
454372928,0.0,0.0,1.0,1.0,0.0,0.0,1.0
454506560,3.0,22.0,14.0,39.0,0.08,0.56,0.36
454888896,5.0,17.0,3.0,25.0,0.2,0.68,0.12
455072640,0.0,1.0,0.0,1.0,0.0,1.0,0.0
455219264,1.0,0.0,0.0,1.0,1.0,0.0,0.0
455395584,0.0,1.0,1.0,2.0,0.0,0.5,0.5
455865152,0.0,1.0,0.0,1.0,0.0,1.0,0.0
456182528,0.0,6.0,6.0,12.0,0.0,0.5,0.5
456295744,2.0,2.0,1.0,5.0,0.4,0.4,0.2
456303168,4.0,3.0,3.0,10.0,0.4,0.3,0.3
456451648,12.0,32.0,9.0,53.0,0.23,0.6,0.17
456934208,0.0,0.0,1.0,1.0,0.0,0.0,1.0
457327680,12.0,3.0,7.0,22.0,0.55,0.14,0.32
457479872,0.0,1.0,1.0,2.0,0.0,0.5,0.5
457520704,0.0,4.0,2.0,6.0,0.0,0.67,0.33
457832512,1.0,4.0,0.0,5.0,0.2,0.8,0.0
458741952,1.0,0.0,0.0,1.0,1.0,0.0,0.0
460377088,1.0,1.0,1.0,3.0,0.33,0.33,0.33
461737536,1.0,2.0,1.0,4.0,0.25,0.5,0.25
461897152,8.0,61.0,27.0,96.0,0.08,0.64,0.28
461932416,0.0,2.0,0.0,2.0,0.0,1.0,0.0
461941696,0.0,1.0,0.0,1.0,0.0,1.0,0.0
461965824,3.0,8.0,0.0,11.0,0.27,0.73,0.0
462442816,0.0,1.0,1.0,2.0,0.0,0.5,0.5
462478080,1.0,0.0,0.0,1.0,1.0,0.0,0.0
462517056,2.0,11.0,22.0,35.0,0.06,0.31,0.63
462672960,3.0,3.0,1.0,7.0,0.43,0.43,0.14
463029312,1.0,1.0,0.0,2.0,0.5,0.5,0.0
463188928,2.0,1.0,0.0,3.0,0.67,0.33,0.0
463190784,0.0,2.0,1.0,3.0,0.0,0.67,0.33
463331840,2.0,15.0,14.0,31.0,0.06,0.48,0.45
463350400,14.0,10.0,0.0,24.0,0.58,0.42,0.0
463602816,0.0,2.0,0.0,2.0,0.0,1.0,0.0
463613952,1.0,2.0,1.0,4.0,0.25,0.5,0.25
463795840,0.0,0.0,1.0,1.0,0.0,0.0,1.0
464295104,36.0,39.0,1.0,76.0,0.47,0.51,0.01
464397184,2.0,3.0,0.0,5.0,0.4,0.6,0.0
464445440,0.0,3.0,0.0,3.0,0.0,1.0,0.0
464670016,0.0,3.0,2.0,5.0,0.0,0.6,0.4
464759104,3.0,11.0,29.0,43.0,0.07,0.26,0.67
464831488,0.0,1.0,0.0,1.0,0.0,1.0,0.0
464892736,1.0,5.0,1.0,7.0,0.14,0.71,0.14
465163712,0.0,4.0,9.0,13.0,0.0,0.31,0.69
465254656,0.0,1.0,0.0,1.0,0.0,1.0,0.0
465544192,0.0,0.0,1.0,1.0,0.0,0.0,1.0
466011904,22.0,10.0,21.0,53.0,0.42,0.19,0.4
466050880,7.0,9.0,8.0,24.0,0.29,0.38,0.33
466186368,0.0,26.0,15.0,41.0,0.0,0.63,0.37
466462912,7.0,5.0,0.0,12.0,0.58,0.42,0.0
466546432,0.0,3.0,0.0,3.0,0.0,1.0,0.0
466600256,0.0,3.0,5.0,8.0,0.0,0.38,0.62
467439168,0.0,1.0,0.0,1.0,0.0,1.0,0.0
467498560,0.0,9.0,9.0,18.0,0.0,0.5,0.5
467502272,0.0,2.0,0.0,2.0,0.0,1.0,0.0
467582080,1.0,3.0,3.0,7.0,0.14,0.43,0.43
467750976,0.0,4.0,0.0,4.0,0.0,1.0,0.0
467765824,10.0,36.0,61.0,107.0,0.09,0.34,0.57
467927296,0.0,2.0,2.0,4.0,0.0,0.5,0.5
467984832,1.0,17.0,9.0,27.0,0.04,0.63,0.33
468092480,0.0,2.0,3.0,5.0,0.0,0.4,0.6
468107328,6.0,11.0,11.0,28.0,0.21,0.39,0.39
468745792,0.0,1.0,0.0,1.0,0.0,1.0,0.0
469460352,0.0,9.0,3.0,12.0,0.0,0.75,0.25
469968896,1.0,15.0,6.0,22.0,0.05,0.68,0.27
470371648,0.0,1.0,0.0,1.0,0.0,1.0,0.0
470380928,1.0,0.0,0.0,1.0,1.0,0.0,0.0
470496000,1.0,8.0,6.0,15.0,0.07,0.53,0.4
471086208,0.0,1.0,0.0,1.0,0.0,1.0,0.0
471674560,9.0,10.0,31.0,50.0,0.18,0.2,0.62
471693120,1.0,1.0,0.0,2.0,0.5,0.5,0.0
472097728,1.0,1.0,0.0,2.0,0.5,0.5,0.0
472205376,0.0,2.0,0.0,2.0,0.0,1.0,0.0
472611840,0.0,1.0,0.0,1.0,0.0,1.0,0.0
472710208,1.0,9.0,19.0,29.0,0.03,0.31,0.66
472862400,0.0,1.0,0.0,1.0,0.0,1.0,0.0
472955200,0.0,2.0,0.0,2.0,0.0,1.0,0.0
473229888,1.0,0.0,0.0,1.0,1.0,0.0,0.0
473608512,2.0,4.0,3.0,9.0,0.22,0.44,0.33
473653056,2.0,5.0,10.0,17.0,0.12,0.29,0.59
473744000,0.0,0.0,1.0,1.0,0.0,0.0,1.0
473745856,11.0,18.0,1.0,30.0,0.37,0.6,0.03
474668288,0.0,1.0,4.0,5.0,0.0,0.2,0.8
474751808,0.0,3.0,2.0,5.0,0.0,0.6,0.4
474954112,0.0,10.0,4.0,14.0,0.0,0.71,0.29
475156416,31.0,2.0,4.0,37.0,0.84,0.05,0.11
475199104,2.0,2.0,0.0,4.0,0.5,0.5,0.0
475388416,8.0,13.0,1.0,22.0,0.36,0.59,0.05
476511296,0.0,3.0,1.0,4.0,0.0,0.75,0.25
476747008,3.0,2.0,1.0,6.0,0.5,0.33,0.17
476754432,0.0,1.0,0.0,1.0,0.0,1.0,0.0
476815680,0.0,1.0,0.0,1.0,0.0,1.0,0.0
477561792,0.0,0.0,1.0,1.0,0.0,0.0,1.0
477700992,0.0,2.0,1.0,3.0,0.0,0.67,0.33
478352448,3.0,47.0,14.0,64.0,0.05,0.73,0.22
478385856,0.0,3.0,2.0,5.0,0.0,0.6,0.4
478590016,1.0,3.0,0.0,4.0,0.25,0.75,0.0
478593728,1.0,18.0,0.0,19.0,0.05,0.95,0.0
478599296,4.0,3.0,1.0,8.0,0.5,0.38,0.12
479143104,1.0,0.0,0.0,1.0,1.0,0.0,0.0
479144960,0.0,2.0,0.0,2.0,0.0,1.0,0.0
479200640,1.0,1.0,0.0,2.0,0.5,0.5,0.0
479208064,0.0,0.0,1.0,1.0,0.0,0.0,1.0
479456768,0.0,1.0,0.0,1.0,0.0,1.0,0.0
479473472,3.0,21.0,23.0,47.0,0.06,0.45,0.49
479523584,4.0,17.0,14.0,35.0,0.11,0.49,0.4
479896640,0.0,1.0,0.0,1.0,0.0,1.0,0.0
479946752,0.0,1.0,0.0,1.0,0.0,1.0,0.0
480494272,0.0,1.0,0.0,1.0,0.0,1.0,0.0
480824640,0.0,1.0,0.0,1.0,0.0,1.0,0.0
480852480,0.0,1.0,0.0,1.0,0.0,1.0,0.0
480950848,2.0,3.0,1.0,6.0,0.33,0.5,0.17
481307200,7.0,28.0,16.0,51.0,0.14,0.55,0.31
481433408,0.0,0.0,2.0,2.0,0.0,0.0,1.0
481435264,0.0,1.0,0.0,1.0,0.0,1.0,0.0
481492800,0.0,0.0,2.0,2.0,0.0,0.0,1.0
481602304,0.0,3.0,0.0,3.0,0.0,1.0,0.0
481609728,9.0,22.0,5.0,36.0,0.25,0.61,0.14
481893696,1.0,4.0,2.0,7.0,0.14,0.57,0.29
482374400,0.0,0.0,1.0,1.0,0.0,0.0,1.0
482547008,0.0,2.0,0.0,2.0,0.0,1.0,0.0
483484288,1.0,0.0,1.0,2.0,0.5,0.0,0.5
483590080,0.0,1.0,0.0,1.0,0.0,1.0,0.0
483890752,0.0,0.0,1.0,1.0,0.0,0.0,1.0
484675840,2.0,1.0,2.0,5.0,0.4,0.2,0.4
484683264,0.0,1.0,0.0,1.0,0.0,1.0,0.0
486008448,18.0,47.0,22.0,87.0,0.21,0.54,0.25
486192192,0.0,2.0,0.0,2.0,0.0,1.0,0.0
486537408,7.0,6.0,0.0,13.0,0.54,0.46,0.0
486750848,10.0,13.0,12.0,35.0,0.29,0.37,0.34
487144320,1.0,0.0,0.0,1.0,1.0,0.0,0.0
488987328,1.0,1.0,0.0,2.0,0.5,0.5,0.0
489321408,2.0,9.0,1.0,12.0,0.17,0.75,0.08
491511488,9.0,1.0,2.0,12.0,0.75,0.08,0.17
493677440,0.0,2.0,0.0,2.0,0.0,1.0,0.0
497235392,0.0,3.0,2.0,5.0,0.0,0.6,0.4
498087296,30.0,14.0,0.0,44.0,0.68,0.32,0.0
498985600,0.0,1.0,0.0,1.0,0.0,1.0,0.0
501654528,0.0,3.0,4.0,7.0,0.0,0.43,0.57
501858688,2.0,1.0,3.0,6.0,0.33,0.17,0.5
502604800,0.0,2.0,2.0,4.0,0.0,0.5,0.5
505635648,1.0,2.0,1.0,4.0,0.25,0.5,0.25
506884736,1.0,0.0,0.0,1.0,1.0,0.0,0.0
507729216,0.0,1.0,0.0,1.0,0.0,1.0,0.0
507805312,0.0,0.0,2.0,2.0,0.0,0.0,1.0
508564416,8.0,9.0,1.0,18.0,0.44,0.5,0.06
510600448,0.0,1.0,0.0,1.0,0.0,1.0,0.0
510678400,1.0,1.0,2.0,4.0,0.25,0.25,0.5
514334720,1.0,4.0,1.0,6.0,0.17,0.67,0.17
514579712,0.0,10.0,6.0,16.0,0.0,0.62,0.38
514832128,13.0,9.0,0.0,22.0,0.59,0.41,0.0
515062272,2.0,0.0,0.0,2.0,1.0,0.0,0.0
515116096,0.0,2.0,0.0,2.0,0.0,1.0,0.0
515199616,4.0,2.0,1.0,7.0,0.57,0.29,0.14
515437184,1.0,0.0,0.0,1.0,1.0,0.0,0.0
515728576,4.0,9.0,4.0,17.0,0.24,0.53,0.24
515860352,1.0,0.0,0.0,1.0,1.0,0.0,0.0
515875200,1.0,1.0,1.0,3.0,0.33,0.33,0.33
516083072,0.0,20.0,4.0,24.0,0.0,0.83,0.17
516244544,2.0,6.0,0.0,8.0,0.25,0.75,0.0
516257536,1.0,6.0,10.0,17.0,0.06,0.35,0.59
516599040,1.0,4.0,1.0,6.0,0.17,0.67,0.17
517385984,0.0,7.0,1.0,8.0,0.0,0.88,0.12
517610560,0.0,0.0,1.0,1.0,0.0,0.0,1.0
517714496,2.0,1.0,2.0,5.0,0.4,0.2,0.4
518167360,0.0,2.0,0.0,2.0,0.0,1.0,0.0
518338112,0.0,1.0,0.0,1.0,0.0,1.0,0.0
518777984,0.0,1.0,0.0,1.0,0.0,1.0,0.0
521662208,0.0,2.0,0.0,2.0,0.0,1.0,0.0
523076480,0.0,1.0,0.0,1.0,0.0,1.0,0.0
524253184,5.0,29.0,18.0,52.0,0.1,0.56,0.35
525556096,0.0,4.0,0.0,4.0,0.0,1.0,0.0
527881664,1.0,1.0,0.0,2.0,0.5,0.5,0.0
527928064,1.0,0.0,0.0,1.0,1.0,0.0,0.0
532161600,0.0,0.0,2.0,2.0,0.0,0.0,1.0
533986048,9.0,5.0,1.0,15.0,0.6,0.33,0.07
535895872,1.0,8.0,3.0,12.0,0.08,0.67,0.25
535999808,1.0,2.0,0.0,3.0,0.33,0.67,0.0
536892544,0.0,2.0,0.0,2.0,0.0,1.0,0.0
537211776,0.0,8.0,4.0,12.0,0.0,0.67,0.33
537685056,3.0,6.0,0.0,9.0,0.33,0.67,0.0
538776384,0.0,29.0,5.0,34.0,0.0,0.85,0.15
